メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,Ｅペイス 4WD,2018,ＡＴ,49,DF2XA,5 - すごくきれい,127 ～ 129,2025年07月,,2000,8.1,黒,AC NV TV AW SR 革
ジャガー,Ｆタイプ 2WD,2020,ＡＴ,8,J60XB,5 - すごくきれい,431 ～ 436,2025年07月,,2000,,グレー,AC NV TV AW SR 革
ジャガー,ＸＦ 2WD,2016,ＡＴ,43,JB2NA,3 - 普通,87 ～ 91,2025年07月,,2000,,黒,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,2011,ＡＴ,130,J12LA,4 - きれい,31 ～ 35,2025年07月,ＸＪ ラグジュアリー,5000,8.2,シルバー,AC NV TV SR 革
ジャガー,Ｘタイプ 4D 4WD,2001,ＡＴ,73,J51XA,4 - きれい,2 ～ 6,2025年07月,２．５ Ｖ６スポーツ,2500,,シルバー,AC NV TV AW 革
ジャガー,Ｅペイス 5D 4WD,2018,ＡＴ,92,DF2NA,4 - きれい,92 ～ 94,2025年07月,ベースグレード １８０ＰＳ,2000,,白,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2014,ＡＴ,130,J128B,4 - きれい,35 ～ 39,2025年07月,ＸＪ プレミアムラグジュアリー,3000,,グレー,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 2WD,2018,ＡＴ,31,JBS2XC,3 - 普通,136 ～ 142,2025年07月,,2000,,シルバー,AC NV TV AW SR 革
ジャガー,Ｆタイプ クーペ 2WD,2020,ＡＴ,14,J60XB,5 - すごくきれい,430 ～ 432,2025年07月,,2000,,黒,AC NV TV AW SR 革
ジャガー,Ｆペイス 5D 4WD,2020,ＡＴ,98,DC2NA,3 - 普通,112 ～ 115,2025年07月,Ｒ－スポーツ,2000,,白,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2004,ＡＴ,83,J72RA,4 - きれい,9 ～ 11,2025年07月,ＸＪ８ ３．５,3500,,青,AC NV TV AW 革
ジャガー,Ｆペイス 5D 4WD,2023,ＡＴ,15,DC2NC,5 - すごくきれい,447 ～ 452,2025年07月,Ｓ Ｄ２００,2000,8.6,青,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2018,ＡＴ,26,JA2NA,5 - すごくきれい,161 ～ 164,2025年07月,ＸＥ Ｒ－スポーツ,2000,,青,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2015,ＡＴ,66,J12PB,4 - きれい,84 ～ 87,2025年07月,ＸＪ ラグジュアリー,2000,8.2,白,AC NV TV AW SR 革
