メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
アルファロメオ,アルファ１４７ 2WD,2005,ＡＴ,67,937AB,3 - 普通,6 ～ 9,2025年09月,,2000,,赤,AC
アルファロメオ,ステルヴィオ 5D 4WD,2022,ＡＴ,34,94920,5 - すごくきれい,342 ～ 346,2025年09月,２．０ターボ Ｑ４ヴェローチェ,2000,8.11,白,AC NV TV AW 革
アルファロメオ,ジュリエッタ 2WD,2012,ＡＴ,34,940141,4 - きれい,22 ～ 26,2025年09月,,1400,,黒,AC AW 革
アルファロメオ,アルファＧＴＶ クーペ 2WD,2001,６ＭＴ,76,916C1B,3 - 普通,66 ～ 70,2025年09月,３．０ Ｖ６ ２４Ｖ,3000,,青,AC NV TV AW SR 革
アルファロメオ,ミト 3D 2WD,2010,ＡＴ,136,95514P,3 - 普通,5 ～ 8,2025年09月,コンペティツィオーネ,1400,,白,AC AW
アルファロメオ,ジュリア 4D 2WD,2021,ＡＴ,20,95220,5 - すごくきれい,324 ～ 329,2025年09月,ヴェローチェ,2000,8.11,黒,AC NV TV AW 革
アルファロメオ,ステルヴィオ 5D 4WD,2021,ＡＴ,48,94922,5 - すごくきれい,211 ～ 214,2025年09月,２．２ターボ ディーゼルＱ４スプリント,2200,8.8,黒,AC NV TV AW 革
アルファロメオ,ミト 2WD,2010,６ＭＴ,148,955143,4 - きれい,7 ～ 11,2025年09月,,1400,8.10,赤,AC
アルファロメオ,ジュリア 4D 2WD,2018,ＡＴ,60,95220,4 - きれい,113 ～ 118,2025年09月,スーパー,2000,,白,AC NV TV AW 革
アルファロメオ,ミト 2WD,2013,ＡＴ,64,955142,3 - 普通,5 ～ 8,2025年09月,,1400,,赤,AC 革
アルファロメオ,ジュリエッタ 5D 2WD,2013,ＡＴ,104,940141,4 - きれい,5 ～ 9,2025年09月,クラシカ,1400,,黒,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2014,ＡＴ,65,940141,4 - きれい,15 ～ 19,2025年09月,スポルティーバ,1400,9.2,白,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,91,940141,4 - きれい,18 ～ 22,2025年09月,スポルティーバ,1400,8.4,白,AC AW 革
アルファロメオ,アルファ１５５ 4D 2WD,1997,５ＭＴ,154,167A1E,-1 - 修復歴あり,18 ～ 20,2025年09月,Ｖ６ ２．５,2500,9.4,赤,AC NV TV AW SR 革
アルファロメオ,アルファ１５９ 4D 2WD,2009,ＡＴ,108,93922,4 - きれい,10 ～ 14,2025年09月,２．２ ＪＴＳ セレスピード ＴＩ,2200,8.7,,AC AW SR 革
