メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
ポルシェ,パナメーラ 5D 4WD,2017,ＡＴ,77,G2H29A,5 - すごくきれい,411 ～ 415,2025年09月,４Ｓ,2900,8.9,黒,AC NV TV AW 革
ポルシェ,パナメーラ 5D 2WD,2014,ＡＴ,81,970CWA,4 - きれい,123 ～ 126,2025年09月,ベースグレード,3600,,青,AC 革
ポルシェ,パナメーラ 5D 4WD,2009,ＡＴ,133,970M48A,4 - きれい,103 ～ 108,2025年09月,４Ｓ,4800,8.4,シルバー,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2018,ＡＴ,36,J1H1,5 - すごくきれい,288 ～ 293,2025年09月,マカン,2000,9.1,黒,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2018,ＡＴ,68,95BCTM,5 - すごくきれい,195 ～ 200,2025年09月,マカンＳ,3000,,黒,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2020,ＡＴ,22,J1K30,5 - すごくきれい,529 ～ 533,2025年09月,マカンＳ,3000,7.8,グレー,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2018,ＡＴ,42,95BCTM,5 - すごくきれい,306 ～ 310,2025年09月,マカンＳ,3000,,白,AC NV TV AW SR 革
ポルシェ,カイエンクーペ 5D 4WD,2023,ＡＴ,29,E3PI,5 - すごくきれい,977 ～ 980,2025年09月,カイエンＧＴＳ クーペ,4000,7.12,黒,AC NV TV AW SR 革
ポルシェ,ケイマン クーペ 2WD,2011,ＡＴ,51,987MA120,5 - すごくきれい,302 ～ 304,2025年09月,ベースグレード,2900,,白,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2020,ＡＴ,27,992L30,5 - すごくきれい,1199 ～ 1204,2025年09月,９１１カレラＳ,3000,,シルバー,AC NV TV AW 革
ポルシェ,タイカン 4D 4WD,2021,ＡＴ,21,J1MD,5 - すごくきれい,784 ～ 789,2025年09月,タイカン ターボＳ,,8.9,白,000 AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2020,ＡＴ,46,J1K30,5 - すごくきれい,462 ～ 466,2025年09月,マカンＳ,3000,9.7,黒,AC NV TV AW SR 革
ポルシェ,７１８ケイマン クーペ 2WD,2018,ＡＴ,22,982J2,5 - すごくきれい,707 ～ 709,2025年09月,７１８ケイマンＳ,2500,9.10,青,AC NV TV AW
ポルシェ,タイカン 4D 2WD,2023,ＡＴ,5,J1NA1C,5 - すごくきれい,849 ～ 853,2025年09月,タイカン,,8.9,シルバー,000 AC NV TV AW SR 革
ポルシェ,７１８ボクスター オープン 2WD,2019,６ＭＴ,5,982J2,5 - すごくきれい,801 ～ 806,2025年09月,７１８ボクスターＧＴＳ,2500,9.3,白,AC NV TV AW 革
ポルシェ,ケイマン クーペ 2WD,2006,ＡＴ,139,98720,3 - 普通,135 ～ 140,2025年09月,ベースグレード,2700,8.6,紺,AC NV TV AW SR 革
ポルシェ,７１８ボクスター オープン 2WD,2019,ＡＴ,48,982J2,5 - すごくきれい,701 ～ 705,2025年09月,７１８ボクスターＧＴＳ,2500,8.8,パール,AC NV TV 革
ポルシェ,９１１ オープン 2WD,2017,ＡＴ,44,5 - すごくきれい,872 ～ 876,nan,2025年09月,９１１カレラＳ カブリオレ,3000,8.2,パール,AC NV TV AW 革
ポルシェ,７１８ケイマン クーペ 2WD,2019,ＡＴ,52,982J2,5 - すごくきれい,626 ～ 632,2025年09月,７１８ケイマンＧＴＳ,2500,,白,AC NV TV AW 革
ポルシェ,９１１ オープン 4WD,2007,ＡＴ,84,997M9701KF,3 - 普通,445 ～ 450,2025年09月,９１１カレラ４Ｓ カブリオレ,3800,8.6,緑,AC NV TV AW 革
ポルシェ,カイエン 5D 4WD,2019,ＡＴ,140,E3K29A,4 - きれい,278 ～ 282,2025年09月,Ｓ,2900,,青,AC AW 革
ポルシェ,カイエン 5D 4WD,2005,ＡＴ,124,9PABFD,3 - 普通,19 ～ 24,2025年09月,ベースグレード,3200,,黒,AC AW 革
ポルシェ,パナメーラ 5D 4WD,2019,ＡＴ,38,G2K40A,5 - すごくきれい,870 ～ 873,2025年09月,ＧＴＳ,4000,8.10,白,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 4WD,2012,ＡＴ,34,970M48A,5 - すごくきれい,253 ～ 259,2025年09月,ＧＴＳ,4800,7.8,黒,AC NV TV AW SR
ポルシェ,９１１ 4WD,2024,ＡＴ,0,992NC2,5 - すごくきれい,2148 ～ 2151,2025年09月,,3000,9.6,グレー,AC NV TV AW 革
ポルシェ,ケイマン 2WD,2012,ＡＴ,92,987MA121R,4 - きれい,310 ～ 314,2025年09月,,3400,,黒,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 4WD,2014,ＡＴ,27,970CWDA,5 - すごくきれい,341 ～ 345,2025年09月,４Ｓ,3000,,白,AC AW SR 革
ポルシェ,ケイマン クーペ 2WD,2006,ＡＴ,59,98720,5 - すごくきれい,136 ～ 140,2025年09月,ベースグレード,2700,,シルバー,AC NV TV AW SR 革
ポルシェ,７１８ボクスター オープン 2WD,2019,ＡＴ,5,982J2,5 - すごくきれい,659 ～ 662,2025年09月,７１８ボクスターＳ,2500,8.5,白,AC AW 革
ポルシェ,マカン 5D 4WD,2021,ＡＴ,61,J1L29,5 - すごくきれい,498 ～ 501,2025年09月,マカンＧＴＳ,2900,8.4,シルバー,AC NV TV AW SR 革
ポルシェ,カイエンクーペ 5D 4WD,2022,ＡＴ,26,E3NIA,5 - すごくきれい,959 ～ 963,2025年09月,カイエンＧＴＳ クーペ,4000,,白,AC AW SR 革
ポルシェ,パナメーラ 2WD,2014,ＡＴ,81,970CGEA,4 - きれい,133 ～ 138,2025年09月,,3000,,シルバー,AC SR 革
ポルシェ,ボクスター オープン 2WD,2002,ＡＴ,121,98665,4 - きれい,36 ～ 39,2025年09月,ボクスター,2700,,黒,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2000,ＡＴ,83,99666,4 - きれい,115 ～ 117,2025年09月,９１１カレラ,3400,,グレー,AC NV TV AW 革
ポルシェ,９１１ クーペ 4WD,2015,ＡＴ,56,991MA103,5 - すごくきれい,1014 ～ 1018,2025年09月,９１１カレラ４ＧＴＳ,3800,8.6,グレー,AC NV TV AW 革
ポルシェ,タイカン 4D 2WD,2023,ＡＴ,4,J1NA1,5 - すごくきれい,758 ～ 762,2025年09月,タイカン,,8.8,青,000 AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 2WD,2021,ＡＴ,29,G2ML1,5 - すごくきれい,724 ～ 728,2025年09月,ベースグレード,2900,8.9,黒,AC NV TV AW 革
ポルシェ,カイエン 5D 4WD,2011,ＡＴ,109,92AM48A,4 - きれい,137 ～ 142,2025年09月,ターボ,4800,8.9,茶,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2012,ＡＴ,77,9PAM5501,4 - きれい,37 ～ 41,2025年09月,ベースグレード,3600,,黒,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2020,ＡＴ,14,992L30,5 - すごくきれい,1303 ～ 1308,2025年09月,９１１カレラ,3000,7.9,グレー,AC NV TV AW SR 革
ポルシェ,７１８ケイマン クーペ 2WD,2018,ＡＴ,27,982J1,5 - すごくきれい,576 ～ 582,2025年09月,７１８ケイマン,2000,9.6,黒,AC NV TV 革
ポルシェ,カイエン 5D 4WD,2015,ＡＴ,66,92ACGE,5 - すごくきれい,168 ～ 173,2025年09月,Ｓ Ｅ－ハイブリッド,3000,8.7,白,AC NV TV AW SR 革
ポルシェ,７１８ケイマン クーペ 2WD,2023,６ＭＴ,1,982L40,5 - すごくきれい,1170 ～ 1174,2025年09月,７１８ケイマンＧＴ４,4000,8.2,白,AC NV TV AW 革
ポルシェ,７１８ケイマン クーペ 2WD,2018,６ＭＴ,19,982J1,5 - すごくきれい,538 ～ 540,2025年09月,７１８ケイマン,2000,7.8,白,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2020,ＡＴ,19,J1L29,5 - すごくきれい,623 ～ 626,2025年09月,マカンＧＴＳ,2900,9.7,赤,AC NV TV AW SR 革
ポルシェ,タイカン 4D 4WD,2021,ＡＴ,50,J1MC,5 - すごくきれい,552 ～ 556,2025年09月,タイカン ターボ,,7.12,白,000 AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2019,ＡＴ,31,E3K30,5 - すごくきれい,521 ～ 526,2025年09月,ベースグレード,3000,8.11,黒,AC NV TV AW 革
