メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
いすゞ,エルフトラック 2WD,1989,５ＭＴ,127,NHR55E,3 - 普通,39 ～ 43,2025年09月,ベージュII,2800,,,AC
いすゞ,エルフトラック 2WD,2018,６ＭＴ,590,NPR85AN,3 - 普通,102 ～ 106,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2006,５ＭＴ,179,NKR81A,3 - 普通,19 ～ 22,2025年09月,,4800,,白,AC
いすゞ,コモ 4D 2WD,2003,ＣＡＴ,366,JVPE25,-1 - 修復歴あり,12 ～ 17,2025年09月,ロングＬＤ,2000,,シルバー,AC
いすゞ,エルフトラック 2D 2WD,2007,５ＭＴ,286,NKR81AN,3 - 普通,84 ～ 90,2025年09月,ベースグレード,4800,,白,AC NV TV
いすゞ,エルフトラック 2D 2WD,2019,ＡＴ,142,3 - 普通,289 ～ 292,nan,2025年09月,ベースグレード,3000,8.4,白,AC
いすゞ,エルフトラック 2WD,2008,ＡＴ,50,NJR85A,4 - きれい,73 ～ 77,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2008,５ＭＴ,170,NJR85AD,3 - 普通,81 ～ 85,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2010,５ＭＴ,332,NJR85AN,3 - 普通,33 ～ 39,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2003,５ＭＴ,244,NKR81ED,3 - 普通,77 ～ 81,2025年09月,ダンプ,4800,,白,AC
いすゞ,フォワード 2D 2WD,2014,６ＭＴ,624,FRR90S2,3 - 普通,179 ～ 183,2025年09月,ベースグレード,5200,,白,AC
いすゞ,エルフトラック 2D 2WD,1999,５ＭＴ,270,NKR66EA,3 - 普通,48 ～ 54,2025年09月,ベースグレード,4300,,白,AC
いすゞ,ファーゴバン 2WD,1996,５ＭＴ,457,JVRE24,-1 - 修復歴あり,77 ～ 79,2025年09月,,2700,,白,AC NV TV AW SR 革
いすゞ,エルフトラック 2D 2WD,1984,５ＭＴ,209,NKR57E,2 - 修復必要,36 ～ 40,2025年09月,ベースグレード,3300,,青,AC
いすゞ,エルフトラック 4D 2WD,2018,５ＭＴ,83,NJR85A,3 - 普通,257 ～ 260,2025年09月,Ｗキャブ,3000,,白,AC
いすゞ,エルフトラック 2WD,1987,５ＭＴ,183,NKR58E,3 - 普通,67 ～ 72,2025年09月,,3600,,白,AC
いすゞ,エルフトラック 2WD,1999,５ＭＴ,130,NKR66EA,3 - 普通,58 ～ 61,2025年09月,,4300,,青,AC
いすゞ,フォワード 2D 2WD,2011,６ＭＴ,465,FRR90S2,3 - 普通,92 ～ 97,2025年09月,ベースグレード,5200,,白,AC
いすゞ,エルフトラック 2WD,2006,５ＭＴ,233,NHR69,-1 - 修復歴あり,27 ～ 31,2025年09月,,3100,,白,AC
いすゞ,エルフトラック 2D 2WD,2000,５ＭＴ,95,NKR66EA,3 - 普通,55 ～ 58,2025年09月,ベースグレード,4300,,白,AC
いすゞ,エルフトラック 4WD,2014,５ＭＴ,403,NPS85AR,3 - 普通,45 ～ 49,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,1988,５ＭＴ,138,NPR58PR,-1 - 修復歴あり,80 ～ 84,2025年09月,,3600,8.1,,AC
いすゞ,エルフトラック 2D 4WD,2005,５ＭＴ,246,NHS69A,3 - 普通,48 ～ 52,2025年09月,ベースグレード,3100,7.10,白,AC
いすゞ,エルフトラック 2WD,1998,５ＭＴ,258,NKR66LR,-1 - 修復歴あり,82 ～ 88,2025年09月,,4300,8.9,白,AC
いすゞ,エルフトラック 2WD,2009,ＡＴ,148,NJR85AD,3 - 普通,62 ～ 64,2025年09月,,3000,,白,AC
いすゞ,フォワード 2D 2WD,2016,６ＭＴ,662,3 - 普通,136 ～ 141,nan,2025年09月,ベースグレード,5200,,白,AC
いすゞ,エルフトラック 2WD,2016,６ＭＴ,69,NPR85AN,3 - 普通,389 ～ 393,2025年09月,,3000,8.2,白,AC
いすゞ,エルフＵＴ 2WD,1998,ＡＴ,157,VHR69K,3 - 普通,14 ～ 18,2025年09月,,3100,,白,AC NV TV
いすゞ,エルフトラック 2D 2WD,2013,ＡＴ,205,3 - 普通,127 ～ 130,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,2014,６ＭＴ,803,NPR85AN,-1 - 修復歴あり,94 ～ 97,2025年09月,,3000,,白,AC
