メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2015,ＡＴ,50,XD20F,5 - すごくきれい,44 ～ 49,2025年09月,クーパーＤ クロスオーバー,2000,8.3,茶,AC NV TV AW SR
ＭＩＮＩ,ＭＩＮＩ 2WD,2004,ＡＴ,77,RA16,4 - きれい,0 ～ 4,2025年09月,シルバーII,1600,,,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2020,ＡＴ,44,YT20,5 - すごくきれい,209 ～ 212,2025年09月,クーパーＤ クロスオーバーコーンウォールエディション,2000,,白,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2021,ＡＴ,57,BB20M,5 - すごくきれい,147 ～ 151,2025年09月,,2000,8.1,赤,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,73,ZG16,4 - きれい,36 ～ 41,2025年09月,クーパーＳ クラブマン,1600,,,AC AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2021,ＡＴ,68,42BT20,5 - すごくきれい,191 ～ 194,2025年09月,クーパーＤ クロスオーバー,2000,8.9,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2024,ＡＴ,6,22GC32,5 - すごくきれい,215 ～ 219,2025年09月,黄II,,9.6,,000 AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2019,ＡＴ,169,XT15M,3 - 普通,38 ～ 40,2025年09月,クーパーＤ,1500,,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2018,ＡＴ,36,XN15,4 - きれい,43 ～ 49,2025年09月,青II,1500,9.6,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,56,LN15,3 - 普通,32 ～ 35,2025年09月,クーパー クラブマン,1500,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,53,ZF16,4 - きれい,42 ～ 46,2025年09月,クーパー クラブマン,1600,,,AC AW
