メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
三菱ふそう,キャンター 2D 4WD,1999,５ＭＴ,205,FG508B,3 - 普通,67 ～ 70,2025年09月,ベースグレード,4600,,白,AC
三菱ふそう,キャンター 2WD,2001,５ＭＴ,1000,2 - 修復必要,31 ～ 34,nan,2025年09月,,,,黒,000 AC
三菱ふそう,ローザ 2WD,2009,５ＭＴ,206,BE63DE,3 - 普通,52 ～ 54,2025年09月,,4900,,,AC NV TV
三菱ふそう,ファイター 2WD,1999,６ＭＴ,346,FK71HC,-1 - 修復歴あり,109 ～ 114,2025年09月,,8200,,白,AC
三菱ふそう,キャンター 2WD,2003,５ＭＴ,278,FE82EE,-1 - 修復歴あり,39 ～ 41,2025年09月,,5200,,ゴールド,AC
三菱ふそう,キャンター 2D 2WD,2017,ＡＴ,49,FEB20,3 - 普通,102 ～ 107,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,2012,ＡＴ,755,FEB90,3 - 普通,202 ～ 206,2025年09月,超ロング,3000,8.6,ゴールド,AC
三菱ふそう,キャンター 4D 2WD,2006,５ＭＴ,375,FB70BB,3 - 普通,18 ～ 23,2025年09月,Ｗキャブ,3000,,,AC
三菱ふそう,キャンター 2D 2WD,2002,５ＭＴ,280,FE71CBD,3 - 普通,90 ～ 92,2025年09月,ダンプ,4200,,青,AC
三菱ふそう,キャンター 2WD,2022,５ＭＴ,4,FEB80,5 - すごくきれい,596 ～ 599,2025年09月,,3000,8.11,白,AC
三菱ふそう,キャンター 2D 2WD,2019,５ＭＴ,22,FEB50,4 - きれい,483 ～ 485,2025年09月,ベースグレード,3000,8.9,白,AC
三菱ふそう,キャンター 2D 2WD,1997,５ＭＴ,184,FE536E,3 - 普通,93 ～ 97,2025年09月,ベースグレード,3600,,白,AC
三菱ふそう,キャンター 2D 2WD,2014,５ＭＴ,207,FBA30,3 - 普通,94 ～ 99,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,キャンター 2D 4WD,2000,５ＭＴ,42,FD50AB,-1 - 修復歴あり,26 ～ 29,2025年09月,ベースグレード,2800,,白,AC
三菱ふそう,キャンター 2D 2WD,2007,５ＭＴ,557,3 - 普通,90 ～ 93,nan,2025年09月,ベースグレード,4900,8.1,白,AC
三菱ふそう,キャンター 2D 2WD,2019,５ＭＴ,80,FBA60,-1 - 修復歴あり,127 ～ 132,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,2015,ＡＴ,165,3 - 普通,44 ～ 48,nan,2025年09月,ベースグレード,3000,,青,AC
三菱ふそう,キャンター 2D 2WD,2006,５ＭＴ,245,FE70BB,3 - 普通,39 ～ 42,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,ファイター 2WD,2015,６ＭＴ,200,FK71F,3 - 普通,96 ～ 100,2025年09月,,7500,,白,AC
三菱ふそう,キャンター 2WD,2008,５ＭＴ,439,FE82D,3 - 普通,31 ～ 37,2025年09月,,4900,,黄,AC
三菱ふそう,キャンター 2D 2WD,2001,ＡＴ,157,FB50AB,3 - 普通,32 ～ 36,2025年09月,ベースグレード,2800,,白,AC
三菱ふそう,ファイター 2WD,2006,６ＭＴ,203,FK71R,3 - 普通,99 ～ 102,2025年09月,,4800,,白,AC
三菱ふそう,キャンター 2WD,2017,ＡＴ,268,FBA00,3 - 普通,30 ～ 32,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2WD,2003,５ＭＴ,212,FE70CB,-1 - 修復歴あり,64 ～ 67,2025年09月,,4200,,白,AC
三菱ふそう,ファイター 2WD,1984,６ＭＴ,1001,2 - 修復必要,67 ～ 71,nan,2025年09月,,,,白,000 AC
三菱ふそう,キャンター 2D 2WD,2004,５ＭＴ,356,FE70DB,-1 - 修復歴あり,44 ～ 48,2025年09月,ベースグレード,4900,,白,AC
