メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
スズキ,キャリイトラック 2D 4WD,1999,５ＭＴ,70,DB52T,4 - きれい,14 ～ 19,2025年09月,ＫＡ,,,白,660 AC
スズキ,フロンクス 5D 2WD,2024,ＡＴ,10,WDB3S,5 - すごくきれい,221 ～ 227,2025年09月,ベースグレード,1500,9.11,黒,AC NV TV AW 革
スズキ,ワゴンＲ 2WD,2013,ＡＴ,65,MH34S,3 - 普通,7 ～ 12,2025年09月,,,,,660 AC NV TV
スズキ,ワゴンＲ 2WD,2009,５ＭＴ,108,MH23S,3 - 普通,2 ～ 5,2025年09月,,,,ベージュ,660 AC NV TV
スズキ,ハスラー 5D 2WD,2023,ＡＴ,23,MR92S,5 - すごくきれい,137 ～ 140,2025年09月,ＪスタイルII,,8.6,,660 AC NV TV AW
スズキ,スイフト 2WD,2010,ＡＴ,47,ZC71S,4 - きれい,10 ～ 13,2025年09月,,1200,,シルバー,AC NV TV
スズキ,ワゴンＲ 5D 2WD,2016,ＡＴ,43,MH44S,4 - きれい,35 ～ 40,2025年09月,ＦＺ,,,パール,660 AC NV TV AW
スズキ,スペーシアベース 5D 2WD,2024,ＡＴ,13,MK33V,5 - すごくきれい,123 ～ 128,2025年09月,ＸＦ,,8.11,グレー,660 AC NV TV AW 革
スズキ,ジムニー 3D 4WD,2019,ＡＴ,41,JB64W,5 - すごくきれい,128 ～ 131,2025年09月,ＸＣ,,8.9,黄,660 AC AW
スズキ,スイフト 5D 2WD,2008,ＡＴ,31,ZC31S,-1 - 修復歴あり,19 ～ 23,2025年09月,スポーツ,1600,9.7,黄,AC NV TV AW
スズキ,スイフト 5D 2WD,2017,ＡＴ,31,ZC53S,3 - 普通,78 ～ 83,2025年09月,ハイブリッドＲＳ,1200,,パール,AC AW
スズキ,ソリオバンディット 5D 2WD,2020,ＡＴ,42,MA36S,3 - 普通,76 ～ 80,2025年09月,ハイブリッドＭＶ,1200,,,AC NV TV AW
スズキ,スペーシアカスタム 5D 2WD,2016,ＡＴ,44,MK42S,3 - 普通,37 ～ 41,2025年09月,ＸＳ,,,パール,660 AC NV TV AW 革
スズキ,ハスラー 5D 2WD,2022,ＡＴ,52,MR92S,5 - すごくきれい,119 ～ 121,2025年09月,ベージュII,,,,660 AC
スズキ,ハスラー 5D 2WD,2016,ＡＴ,17,MR41S,-1 - 修復歴あり,38 ～ 43,2025年09月,Ｇ,,9.6,,660 AC
スズキ,ワゴンＲスティングレー 5D 2WD,2015,ＡＴ,72,MH44S,4 - きれい,23 ～ 28,2025年09月,Ｘ,,8.8,パープル,660 AC
スズキ,ワゴンＲカスタムＺ 5D 4WD,2025,ＡＴ,1,MH55S,5 - すごくきれい,143 ～ 148,2025年09月,ハイブリッドＺＴ,,10.5,青,660 AC NV TV AW 革
スズキ,ハスラー 5D 2WD,2022,ＡＴ,18,MR92S,4 - きれい,121 ～ 124,2025年09月,ハイブリッドＸ,,8.10,パール,660 AC NV TV AW
スズキ,ハスラー 5D 4WD,2024,ＡＴ,2,MR52S,5 - すごくきれい,179 ～ 183,2025年09月,タフワイルドターボ,,9.10,,660 AC NV TV AW
スズキ,キャリイトラック 2D 4WD,1998,５ＭＴ,98,DD51T,-1 - 修復歴あり,14 ～ 17,2025年09月,ＫＵ,,,白,660 AC
スズキ,ワゴンＲ 5D 2WD,2010,ＡＴ,147,MH23S,-1 - 修復歴あり,2 ～ 5,2025年09月,ＦＸリミテッドII,,,パール,660 AC AW
スズキ,ハスラー 5D 2WD,2021,ＡＴ,40,MR92S,4 - きれい,95 ～ 100,2025年09月,ハイブリッドＧ,,8.7,黒,660 AC NV TV
スズキ,ワゴンＲ 5D 2WD,2024,ＡＴ,7,MH85S,5 - すごくきれい,110 ～ 114,2025年09月,ＦＸ,,9.5,パール,660 AC
スズキ,ジムニーシエラ 3D 4WD,2020,ＡＴ,37,JB74W,5 - すごくきれい,212 ～ 216,2025年09月,アイボリーII,1500,8.11,,AC NV TV AW 革
スズキ,ハスラー 5D 2WD,2014,ＡＴ,152,MR31S,3 - 普通,14 ～ 18,2025年09月,オレンジII,,9.4,,660 AC NV TV AW 革
スズキ,ハスラー 5D 2WD,2014,ＡＴ,168,MR31S,3 - 普通,10 ～ 13,2025年09月,Ｘ,,9.1,,660 AC NV TV AW
スズキ,ワゴンＲ 5D 2WD,2010,ＡＴ,68,MH23S,3 - 普通,4 ～ 8,2025年09月,ライトブルー,,,,660 AC NV TV AW
スズキ,ハスラー 2WD,2016,ＡＴ,91,MR41S,5 - すごくきれい,36 ～ 41,2025年09月,赤II,,,,660 AC NV TV AW 革
スズキ,スペーシアカスタム 5D 2WD,2025,ＡＴ,3,MK94S,5 - すごくきれい,168 ～ 171,2025年09月,ハイブリッドＸＳ,,10.6,,660 AC NV TV AW
スズキ,ジムニー 3D 4WD,2021,ＡＴ,25,JB64W,5 - すごくきれい,176 ～ 180,2025年09月,ＸＣ,,7.12,緑,660 AC
スズキ,ハスラー 5D 4WD,2015,ＡＴ,45,MR31S,5 - すごくきれい,77 ～ 83,2025年09月,Ｊスタイル,,,,660 AC NV TV AW
スズキ,スペーシア 5D 2WD,2024,ＡＴ,5,MK94S,5 - すごくきれい,118 ～ 120,2025年09月,ハイブリッドＧ,,10.2,青,660 AC
スズキ,スペーシア 5D 2WD,2018,ＡＴ,59,MK53S,-1 - 修復歴あり,47 ～ 50,2025年09月,ハイブリッドＧ,,,,660 AC
スズキ,スイフト 5D 2WD,2014,ＡＴ,53,ZC72S,4 - きれい,34 ～ 37,2025年09月,ＲＳ,1200,9.4,赤,AC NV TV AW 革
スズキ,スーパーキャリイ 2D 2WD,2018,ＡＴ,36,DA16T,4 - きれい,72 ～ 75,2025年09月,Ｘ,,9.3,紺,660 AC NV TV AW 革
スズキ,スイフトスポーツ 5D 2WD,2019,６ＭＴ,80,ZC33S,5 - すごくきれい,121 ～ 125,2025年09月,ベースグレード,1400,,黒,AC NV TV AW
スズキ,ハスラー 5D 2WD,2014,ＡＴ,84,MR31S,-1 - 修復歴あり,12 ～ 18,2025年09月,Ｘ,,,,660 AC AW
スズキ,ハスラー 5D 4WD,2016,ＡＴ,155,MR41S,3 - 普通,24 ～ 28,2025年09月,Ｘ,,,黄,660 AC NV TV AW 革
スズキ,ワゴンＲ 5D 2WD,2014,ＡＴ,99,MH34S,3 - 普通,2 ～ 8,2025年09月,ＦＸ,,,ピンク,660 AC
スズキ,キャリイトラック 2D 4WD,2010,５ＭＴ,110,DA63T,3 - 普通,18 ～ 22,2025年09月,ＫＣ,,,白,660 AC
スズキ,キャリイトラック 2D 2WD,2013,５ＭＴ,169,DA63T,3 - 普通,15 ～ 17,2025年09月,ＫＣエアコン・パワステ,,,白,660 AC
スズキ,ハスラー 5D 2WD,2014,ＡＴ,76,MR31S,5 - すごくきれい,49 ～ 53,2025年09月,Ｘターボ,,9.2,,660 AC AW
スズキ,ワゴンＲ 5D 2WD,2015,ＡＴ,57,MH34S,4 - きれい,24 ～ 29,2025年09月,ＦＡ,,8.3,シルバー,660 AC
スズキ,キャリイトラック 4WD,2013,５ＭＴ,77,DA16T,-1 - 修復歴あり,25 ～ 28,2025年09月,,,,白,660 AC
スズキ,ワゴンＲ ＲＲ 5D 2WD,2006,ＣＡＴ,171,MH21S,3 - 普通,1 ～ 4,2025年09月,ＲＲ－Ｓリミテッド,,,黒,660 AC NV TV AW 革
スズキ,ワゴンＲ 2WD,2008,ＡＴ,84,MH23S,4 - きれい,1 ～ 7,2025年09月,,,,青,660 AC NV TV AW 革
