メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
マツダ,ＭＡＺＤＡ２ 5D 2WD,2021,ＡＴ,19,DJLFS,5 - すごくきれい,104 ～ 108,2025年09月,１５Ｓ スマートエディション,1500,,シルバー,AC
マツダ,プレマシー 5D 2WD,2015,ＡＴ,77,CWFFW,3 - 普通,26 ～ 30,2025年09月,２０Ｓ－スカイアクティブ Ｌパッケージ,2000,,パール,AC NV TV AW
マツダ,ＣＸ－３ 5D 2WD,2016,ＡＴ,152,DK5FW,4 - きれい,48 ～ 52,2025年09月,ＸＤ ツーリング,1500,,赤,AC NV TV AW 革
マツダ,ＣＸ－８ 5D 2WD,2020,ＡＴ,91,KG2P,-1 - 修復歴あり,101 ～ 104,2025年09月,ＸＤ スマートエディション,2200,,グレー,AC NV TV AW SR 革
マツダ,アクセラスポーツ 5D 2WD,2016,ＡＴ,37,BMLFS,4 - きれい,59 ～ 61,2025年09月,１５ＸＤ プロアクティブ,1500,,赤,AC AW
マツダ,アクセラスポーツ 5D 2WD,2015,ＡＴ,69,BM5FS,4 - きれい,64 ～ 68,2025年09月,１５Ｓ,1500,,赤,AC NV TV AW
マツダ,ＣＸ－５ 5D 2WD,2019,ＡＴ,25,KF5P,5 - すごくきれい,157 ～ 161,2025年09月,２５Ｓ Ｌパッケージ,2500,,青,AC NV TV AW 革
マツダ,フレア 5D 2WD,2018,ＡＴ,91,MJ55S,-1 - 修復歴あり,25 ～ 31,2025年09月,ハイブリッドＸＧ,,8.5,シルバー,660 AC
マツダ,ＣＸ－８ 5D 2WD,2020,ＡＴ,17,KG5P,4 - きれい,155 ～ 161,2025年09月,２５Ｓ スマートエディション,2500,,紺,AC NV TV AW SR 革
マツダ,アクセラスポーツ 5D 2WD,2016,ＡＴ,90,BM5FS,4 - きれい,71 ～ 76,2025年09月,１５Ｓ プロアクティブ,1500,,パール,AC NV TV AW
マツダ,ＣＸ－５ 5D 2WD,2012,ＡＴ,111,KE2FW,4 - きれい,22 ～ 28,2025年09月,ＸＤ,2200,,黒,AC NV TV AW 革
マツダ,ＭＡＺＤＡ３ファストバック 5D 2WD,2020,ＡＴ,121,BP8P,4 - きれい,80 ～ 84,2025年09月,ＸＤプロアクティブ ツーリングセレクション,1800,,パール,AC AW
マツダ,ロードスター オープン 2WD,2023,６ＭＴ,20,ND5RC,5 - すごくきれい,229 ～ 233,2025年09月,Ｓスペシャルパッケージ,1500,8.4,赤,AC AW
マツダ,アクセラハイブリッド 4D 2WD,2014,ＡＴ,104,BYEFP,3 - 普通,31 ～ 36,2025年09月,ハイブリッド－Ｃ,2000,,赤,AC NV TV AW SR 革
マツダ,デミオ 5D 2WD,2016,ＡＴ,121,DJ5FS,4 - きれい,25 ～ 28,2025年09月,ＸＤツーリング,1500,,ワイン,AC NV TV
マツダ,ＣＸ－５ 5D 2WD,2014,ＡＴ,87,KE2FW,3 - 普通,24 ～ 30,2025年09月,ＸＤ,2200,,パール,AC AW
